,Bounce-All,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,,,,,Bounce-All,Bounce-All,,,,,Death-All,Death-All,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,GravityLeft-All,,,,,Bounce-All,Bounce-All,,,,,Death-All,Death-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,Bounce-All,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,Death-All,Death-All,,,,,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,Bounce-All,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,Bounce-All,Bounce-All,,,,,,,,Death-All,Death-All,,,,,Bounce-All,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,Bounce-All,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,,,,,,,,,,Bounce-All,Bounce-All,,,,,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,GravityRight-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,Bounce-All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
